D,lambda,tlength,ntherm,ntraj,naccu,c
3,1.145000e+00,1.000000e+00,5000,100000,1000,3.000000e+00

L,k,m,mAbs,m2,m2_V,m4
8,1.850000e-01,7.479738e+01,1.402966e+02,2.591887e+04,5.062279e+01,1.257081e+09
8,1.850000e-01,-2.090095e+01,1.721415e+02,3.316838e+04,6.478199e+01,1.456724e+09
8,1.850000e-01,9.250339e+01,1.441683e+02,2.633981e+04,5.144495e+01,1.173177e+09
8,1.850000e-01,6.664295e+01,1.154964e+02,1.947752e+04,3.804203e+01,7.809930e+08
8,1.850000e-01,9.708940e+01,1.287269e+02,1.987866e+04,3.882551e+01,6.057046e+08
8,1.850000e-01,2.001855e+01,1.316876e+02,2.304088e+04,4.500172e+01,9.811491e+08
8,1.850000e-01,-1.801869e+02,1.802235e+02,3.570438e+04,6.973512e+01,1.665711e+09
8,1.850000e-01,-1.135368e+02,1.502273e+02,2.848672e+04,5.563812e+01,1.393931e+09
8,1.850000e-01,-8.364759e+01,1.329186e+02,2.192362e+04,4.281957e+01,7.548236e+08
8,1.850000e-01,-1.395278e+01,9.577629e+01,1.336224e+04,2.609812e+01,4.004640e+08
8,1.850000e-01,-6.580904e+01,1.131487e+02,1.777896e+04,3.472453e+01,6.636791e+08
8,1.850000e-01,-9.322509e+01,1.429080e+02,2.783760e+04,5.437031e+01,1.429758e+09
8,1.850000e-01,1.957033e+00,1.435108e+02,2.583494e+04,5.045886e+01,1.156447e+09
8,1.850000e-01,1.722131e+02,1.722131e+02,3.281763e+04,6.409693e+01,1.437404e+09
8,1.850000e-01,-1.580335e+01,1.438192e+02,2.514000e+04,4.910156e+01,1.019290e+09
8,1.850000e-01,1.834061e+02,1.834061e+02,3.724117e+04,7.273665e+01,1.804455e+09
8,1.850000e-01,-1.372978e+02,1.444359e+02,2.508045e+04,4.898525e+01,9.893210e+08
8,1.850000e-01,7.600208e+01,1.472753e+02,2.656482e+04,5.188442e+01,1.123760e+09
8,1.850000e-01,3.682324e+01,1.398216e+02,2.431679e+04,4.749372e+01,9.475056e+08
8,1.850000e-01,-1.762589e+02,1.762589e+02,3.514277e+04,6.863822e+01,1.694171e+09
8,1.850000e-01,2.959566e+00,1.850352e+02,3.811100e+04,7.443554e+01,1.893021e+09
8,1.850000e-01,1.078443e+02,1.303942e+02,2.346729e+04,4.583454e+01,1.049648e+09
8,1.850000e-01,1.421362e+01,1.406385e+02,2.651233e+04,5.178189e+01,1.358726e+09
8,1.850000e-01,7.354510e+01,1.337922e+02,2.327054e+04,4.545028e+01,9.955237e+08
8,1.850000e-01,-2.299270e+01,1.136851e+02,1.757234e+04,3.432097e+01,6.180564e+08
8,1.850000e-01,-7.504444e+01,1.125279e+02,1.824074e+04,3.562644e+01,7.886832e+08
8,1.850000e-01,-5.209334e+01,1.343929e+02,2.412355e+04,4.711631e+01,1.036352e+09
8,1.850000e-01,-5.032185e+01,1.516091e+02,2.876473e+04,5.618111e+01,1.296471e+09
8,1.850000e-01,-5.928295e+01,1.563200e+02,2.828340e+04,5.524102e+01,1.194852e+09
8,1.850000e-01,6.452361e+01,1.318578e+02,2.367430e+04,4.623886e+01,1.048831e+09
8,1.850000e-01,-1.021755e+02,1.253674e+02,2.122509e+04,4.145526e+01,8.049547e+08
8,1.850000e-01,9.301872e+01,1.263778e+02,2.064357e+04,4.031947e+01,7.996600e+08
8,1.850000e-01,1.500972e+01,1.717310e+02,3.524038e+04,6.882886e+01,1.755174e+09
8,1.850000e-01,-7.756428e+01,1.188147e+02,1.848662e+04,3.610667e+01,6.319238e+08
8,1.850000e-01,-1.623139e+01,1.174034e+02,1.836971e+04,3.587834e+01,6.827738e+08
8,1.850000e-01,-1.666214e+02,1.683966e+02,3.346950e+04,6.537012e+01,1.651874e+09
8,1.850000e-01,1.146651e+02,1.646772e+02,3.174512e+04,6.200219e+01,1.449329e+09
8,1.850000e-01,-4.645274e+01,7.964152e+01,1.039299e+04,2.029881e+01,3.180422e+08
8,1.850000e-01,-8.706058e+01,1.624476e+02,3.045539e+04,5.948319e+01,1.294437e+09
8,1.850000e-01,-1.111264e+02,1.614753e+02,2.998060e+04,5.855586e+01,1.277911e+09
8,1.850000e-01,5.164286e+01,1.169198e+02,1.812021e+04,3.539103e+01,6.216258e+08
8,1.850000e-01,3.060298e+01,1.197664e+02,1.881144e+04,3.674109e+01,6.694671e+08
8,1.850000e-01,1.096850e+02,1.206162e+02,1.919868e+04,3.749743e+01,6.616832e+08
8,1.850000e-01,2.082731e+01,1.493954e+02,2.565362e+04,5.010473e+01,9.280530e+08
8,1.850000e-01,1.043798e+02,1.502149e+02,2.839501e+04,5.545900e+01,1.318432e+09
8,1.850000e-01,4.073747e+01,1.201232e+02,1.887517e+04,3.686557e+01,6.777856e+08
8,1.850000e-01,-7.760246e+00,1.162125e+02,1.810145e+04,3.535440e+01,6.078455e+08
8,1.850000e-01,-7.043089e+01,1.001943e+02,1.479605e+04,2.889853e+01,4.674983e+08
8,1.850000e-01,-1.366422e+02,1.410894e+02,2.409659e+04,4.706366e+01,9.528814e+08
8,1.850000e-01,1.077455e+02,1.189536e+02,1.967438e+04,3.842653e+01,7.943360e+08
8,1.850000e-01,1.191795e+02,1.286155e+02,2.197801e+04,4.292581e+01,9.715260e+08
8,1.850000e-01,1.177727e+02,1.332408e+02,2.204254e+04,4.305183e+01,8.108619e+08
8,1.850000e-01,-7.541547e+01,1.297136e+02,2.093872e+04,4.089594e+01,7.185732e+08
8,1.850000e-01,-3.497206e+01,1.630738e+02,3.107738e+04,6.069800e+01,1.407887e+09
8,1.850000e-01,7.007410e+01,1.302668e+02,2.168100e+04,4.234571e+01,8.326652e+08
8,1.850000e-01,-1.007308e+02,1.162948e+02,1.894881e+04,3.700939e+01,7.443185e+08
8,1.850000e-01,1.341328e+02,1.353458e+02,2.271373e+04,4.436274e+01,8.386332e+08
8,1.850000e-01,7.496800e+01,1.108957e+02,1.704103e+04,3.328326e+01,6.055678e+08
8,1.850000e-01,-3.943038e+00,1.268563e+02,2.120080e+04,4.140782e+01,7.779279e+08
8,1.850000e-01,2.950238e+01,9.457765e+01,1.316992e+04,2.572250e+01,3.767754e+08
8,1.850000e-01,-1.268842e+01,1.068672e+02,1.644910e+04,3.212715e+01,5.819511e+08
8,1.850000e-01,9.884041e+01,1.641520e+02,3.311539e+04,6.467849e+01,1.736065e+09
8,1.850000e-01,-8.372540e+01,1.434038e+02,2.804785e+04,5.478096e+01,1.465775e+09
8,1.850000e-01,4.968193e+01,1.397346e+02,2.310879e+04,4.513435e+01,8.031292e+08
8,1.850000e-01,-6.396708e+01,1.342972e+02,2.305016e+04,4.501984e+01,9.550768e+08
8,1.850000e-01,6.871743e+01,1.624982e+02,3.222853e+04,6.294634e+01,1.562987e+09
8,1.850000e-01,1.237469e+02,1.258251e+02,2.086141e+04,4.074495e+01,8.066888e+08
8,1.850000e-01,-1.098402e+02,1.231424e+02,2.051329e+04,4.006503e+01,7.754706e+08
8,1.850000e-01,3.526464e+01,1.469489e+02,2.750660e+04,5.372383e+01,1.257203e+09
8,1.850000e-01,2.287291e+01,1.215007e+02,1.998545e+04,3.903409e+01,7.675690e+08
8,1.850000e-01,-1.810843e+02,1.847196e+02,4.030109e+04,7.871306e+01,2.185298e+09
8,1.850000e-01,-7.926541e+01,1.182133e+02,1.846788e+04,3.607008e+01,6.119761e+08
8,1.850000e-01,-1.056742e+02,1.524411e+02,2.919307e+04,5.701772e+01,1.383437e+09
8,1.850000e-01,2.059902e+02,2.059902e+02,4.566742e+04,8.919417e+01,2.571249e+09
8,1.850000e-01,1.839748e+02,1.839951e+02,3.734833e+04,7.294596e+01,1.842425e+09
8,1.850000e-01,-3.504589e+01,1.391977e+02,2.328413e+04,4.547681e+01,9.095595e+08
8,1.850000e-01,5.482553e+01,1.524118e+02,2.855450e+04,5.577051e+01,1.273351e+09
8,1.850000e-01,-1.300235e+02,1.414418e+02,2.558248e+04,4.996577e+01,1.102669e+09
8,1.850000e-01,-1.473244e+02,1.481745e+02,2.720562e+04,5.313599e+01,1.184512e+09
8,1.850000e-01,1.092410e+02,1.379681e+02,2.549250e+04,4.979004e+01,1.132483e+09
8,1.850000e-01,1.456272e+02,1.468335e+02,2.637890e+04,5.152128e+01,1.121265e+09
8,1.850000e-01,6.775402e+01,1.389741e+02,2.515752e+04,4.913577e+01,1.144719e+09
8,1.850000e-01,2.409377e+01,1.728893e+02,3.408682e+04,6.657581e+01,1.596204e+09
8,1.850000e-01,1.258322e+02,1.394734e+02,2.486825e+04,4.857080e+01,1.038697e+09
8,1.850000e-01,1.082347e+02,1.362296e+02,2.341388e+04,4.573023e+01,9.228888e+08
8,1.850000e-01,-7.943355e+01,1.317372e+02,2.440217e+04,4.766049e+01,1.204860e+09
8,1.850000e-01,1.324833e+02,1.368800e+02,2.351416e+04,4.592609e+01,8.673476e+08
8,1.850000e-01,1.846331e+02,1.856668e+02,3.872487e+04,7.563451e+01,1.996565e+09
8,1.850000e-01,-1.001940e+00,1.240712e+02,2.055400e+04,4.014452e+01,7.662340e+08
8,1.850000e-01,1.019888e+02,1.126025e+02,1.593714e+04,3.112722e+01,4.403710e+08
8,1.850000e-01,4.628740e+01,9.591750e+01,1.347404e+04,2.631649e+01,3.894846e+08
8,1.850000e-01,1.416159e+02,1.446824e+02,2.462306e+04,4.809192e+01,8.600588e+08
8,1.850000e-01,2.634515e+01,1.392706e+02,2.305859e+04,4.503632e+01,7.673906e+08
8,1.850000e-01,7.173549e+01,1.145023e+02,1.967121e+04,3.842033e+01,8.637107e+08
8,1.850000e-01,1.138881e+02,1.384871e+02,2.403870e+04,4.695058e+01,9.602829e+08
8,1.850000e-01,1.282795e+02,1.371297e+02,2.364505e+04,4.618173e+01,9.546371e+08
8,1.850000e-01,-3.966604e+00,1.174872e+02,1.839075e+04,3.591943e+01,6.450801e+08
8,1.862500e-01,2.824432e+01,1.180145e+02,1.923960e+04,3.757734e+01,7.172380e+08
8,1.862500e-01,6.268816e+01,1.440029e+02,2.628357e+04,5.133511e+01,1.145752e+09
8,1.862500e-01,-9.170067e+01,1.471954e+02,2.722238e+04,5.316871e+01,1.233262e+09
8,1.862500e-01,-2.874365e+01,1.294269e+02,2.206597e+04,4.309759e+01,8.650055e+08
8,1.862500e-01,7.034701e+01,1.577458e+02,3.002588e+04,5.864430e+01,1.355930e+09
8,1.862500e-01,-5.549587e+01,1.036303e+02,1.512235e+04,2.953583e+01,5.232051e+08
8,1.862500e-01,-1.193327e+02,1.308515e+02,2.368163e+04,4.625318e+01,1.053195e+09
8,1.862500e-01,1.960749e+02,2.025171e+02,4.446420e+04,8.684413e+01,2.456405e+09
8,1.862500e-01,-8.327108e+01,1.637857e+02,3.293992e+04,6.433578e+01,1.655649e+09
8,1.862500e-01,-1.796473e+02,1.796473e+02,3.548844e+04,6.931335e+01,1.647902e+09
8,1.862500e-01,1.520453e+02,1.911293e+02,4.104341e+04,8.016292e+01,2.263640e+09
8,1.862500e-01,1.672573e+02,1.693126e+02,3.371150e+04,6.584278e+01,1.644802e+09
8,1.862500e-01,1.696433e+02,1.704336e+02,3.488068e+04,6.812632e+01,1.832980e+09
8,1.862500e-01,7.962597e+01,1.085895e+02,1.699660e+04,3.319649e+01,6.380021e+08
8,1.862500e-01,1.675139e+01,1.669971e+02,3.158167e+04,6.168296e+01,1.390245e+09
8,1.862500e-01,-1.579695e+02,1.579827e+02,2.952708e+04,5.767008e+01,1.318944e+09
8,1.862500e-01,-9.854435e+01,1.383960e+02,2.335207e+04,4.560951e+01,8.923251e+08
8,1.862500e-01,1.794496e+02,1.848514e+02,3.961703e+04,7.737702e+01,2.161949e+09
8,1.862500e-01,1.810846e+02,1.810846e+02,3.716988e+04,7.259743e+01,1.863127e+09
8,1.862500e-01,-1.935119e+01,1.429302e+02,2.602025e+04,5.082080e+01,1.126281e+09
8,1.862500e-01,-2.824940e+01,1.776941e+02,3.675159e+04,7.178046e+01,1.939058e+09
8,1.862500e-01,-1.986041e+02,1.986356e+02,4.365032e+04,8.525454e+01,2.388770e+09
8,1.862500e-01,1.009394e+02,1.438096e+02,2.568845e+04,5.017275e+01,1.087217e+09
8,1.862500e-01,6.869567e+01,1.744840e+02,3.520379e+04,6.875740e+01,1.715084e+09
8,1.862500e-01,4.571092e+01,1.434858e+02,2.581158e+04,5.041324e+01,1.098951e+09
8,1.862500e-01,4.304591e+01,1.259252e+02,2.115370e+04,4.131581e+01,8.267987e+08
8,1.862500e-01,-1.769403e+02,1.770910e+02,3.543722e+04,6.921333e+01,1.677900e+09
8,1.862500e-01,-7.396857e+01,1.063256e+02,1.636168e+04,3.195640e+01,5.862673e+08
8,1.862500e-01,-1.654456e+01,1.517102e+02,2.780791e+04,5.431233e+01,1.184719e+09
8,1.862500e-01,4.138623e+01,1.298509e+02,2.307177e+04,4.506205e+01,1.039699e+09
8,1.862500e-01,1.537229e+02,1.546202e+02,2.881763e+04,5.628444e+01,1.267910e+09
8,1.862500e-01,1.753224e+02,1.753224e+02,3.350230e+04,6.543417e+01,1.484422e+09
8,1.862500e-01,-9.349223e+01,1.716165e+02,3.290804e+04,6.427352e+01,1.458829e+09
8,1.862500e-01,-1.442950e+02,1.445037e+02,2.410146e+04,4.707316e+01,8.198159e+08
8,1.862500e-01,-2.339509e+01,1.014126e+02,1.595585e+04,3.116378e+01,6.510060e+08
8,1.862500e-01,-1.232280e+02,1.429662e+02,2.587980e+04,5.054649e+01,1.139383e+09
8,1.862500e-01,-1.489289e+02,1.505037e+02,2.835285e+04,5.537666e+01,1.349294e+09
8,1.862500e-01,-7.610854e+01,1.572575e+02,2.976907e+04,5.814271e+01,1.368188e+09
8,1.862500e-01,-1.055770e+02,1.528545e+02,2.822361e+04,5.512423e+01,1.200002e+09
8,1.862500e-01,9.511761e+01,1.088716e+02,1.857568e+04,3.628063e+01,8.250838e+08
8,1.862500e-01,1.510882e+02,1.627378e+02,3.148372e+04,6.149165e+01,1.485566e+09
8,1.862500e-01,-3.867219e+01,1.606710e+02,2.922689e+04,5.708378e+01,1.231307e+09
8,1.862500e-01,1.885524e+02,1.885524e+02,3.859198e+04,7.537496e+01,1.883396e+09
8,1.862500e-01,7.720959e+01,1.109606e+02,1.700782e+04,3.321840e+01,6.724712e+08
8,1.862500e-01,-1.466274e+02,1.490407e+02,2.600634e+04,5.079363e+01,1.025430e+09
8,1.862500e-01,-1.442160e+02,1.538131e+02,2.820176e+04,5.508155e+01,1.186624e+09
8,1.862500e-01,-1.968435e+02,1.968435e+02,4.242275e+04,8.285693e+01,2.282939e+09
8,1.862500e-01,6.912615e+01,1.427500e+02,2.691578e+04,5.256988e+01,1.281922e+09
8,1.862500e-01,1.737516e+02,1.771636e+02,3.630640e+04,7.091093e+01,1.806959e+09
8,1.862500e-01,-7.138256e+01,1.070086e+02,1.578321e+04,3.082659e+01,4.792547e+08
8,1.862500e-01,-1.183117e+02,1.212306e+02,2.049114e+04,4.002176e+01,8.305676e+08
8,1.862500e-01,5.050531e+01,1.609042e+02,3.092338e+04,6.039722e+01,1.415933e+09
8,1.862500e-01,1.838043e+02,1.838043e+02,3.699246e+04,7.225090e+01,1.790093e+09
8,1.862500e-01,3.764968e+01,1.288043e+02,2.055247e+04,4.014154e+01,6.951792e+08
8,1.862500e-01,-1.356876e+02,1.392900e+02,2.372206e+04,4.633215e+01,9.144223e+08
8,1.862500e-01,-1.244115e+02,1.300189e+02,2.284582e+04,4.462074e+01,9.574194e+08
8,1.862500e-01,-1.986612e+02,1.986612e+02,4.137221e+04,8.080509e+01,2.010783e+09
8,1.862500e-01,-1.356184e+02,1.450114e+02,2.720230e+04,5.312949e+01,1.271431e+09
8,1.862500e-01,9.266262e+00,1.382410e+02,2.436411e+04,4.758616e+01,1.001025e+09
8,1.862500e-01,-1.909637e+02,1.909637e+02,4.039690e+04,7.890020e+01,2.130028e+09
8,1.862500e-01,-1.776148e+02,1.776148e+02,3.564371e+04,6.961662e+01,1.727260e+09
8,1.862500e-01,4.441253e+01,1.534881e+02,3.136667e+04,6.126303e+01,1.740572e+09
8,1.862500e-01,1.179980e+02,1.792098e+02,3.690549e+04,7.208103e+01,1.934919e+09
8,1.862500e-01,-1.495825e+02,1.533336e+02,2.902189e+04,5.668338e+01,1.304168e+09
8,1.862500e-01,1.386051e+01,1.282603e+02,2.112305e+04,4.125596e+01,8.097787e+08
8,1.862500e-01,1.678435e+02,1.694399e+02,3.362093e+04,6.566587e+01,1.613715e+09
8,1.862500e-01,-6.500559e+00,1.002398e+02,1.517504e+04,2.963874e+01,5.229967e+08
8,1.862500e-01,-1.345479e+02,1.515787e+02,2.960918e+04,5.783044e+01,1.528345e+09
8,1.862500e-01,9.821470e+01,1.348568e+02,2.342127e+04,4.574467e+01,1.016850e+09
8,1.862500e-01,-2.404951e+01,1.370948e+02,2.303466e+04,4.498958e+01,8.371064e+08
8,1.862500e-01,-1.216880e+02,1.391267e+02,2.435160e+04,4.756172e+01,9.548106e+08
8,1.862500e-01,2.004663e+02,2.004663e+02,4.335601e+04,8.467971e+01,2.336601e+09
8,1.862500e-01,1.909080e+02,1.909378e+02,3.990592e+04,7.794124e+01,2.011896e+09
8,1.862500e-01,5.279250e+01,1.022671e+02,1.474043e+04,2.878990e+01,4.309432e+08
8,1.862500e-01,-1.071241e+02,1.819372e+02,3.603275e+04,7.037646e+01,1.608444e+09
8,1.862500e-01,8.005376e+01,1.400950e+02,2.428195e+04,4.742569e+01,1.021086e+09
8,1.862500e-01,2.075465e+02,2.075465e+02,4.485030e+04,8.759824e+01,2.310684e+09
8,1.862500e-01,1.569103e+02,1.619578e+02,3.097047e+04,6.048920e+01,1.431170e+09
8,1.862500e-01,1.404746e+02,1.687264e+02,3.204412e+04,6.258617e+01,1.439549e+09
8,1.862500e-01,-1.195756e+02,1.484710e+02,2.727911e+04,5.327951e+01,1.235750e+09
8,1.862500e-01,1.615871e+02,1.616022e+02,2.937722e+04,5.737738e+01,1.183022e+09
8,1.862500e-01,1.466789e+02,1.625061e+02,3.009797e+04,5.878509e+01,1.258078e+09
8,1.862500e-01,-1.253519e+02,1.397072e+02,2.780702e+04,5.431059e+01,1.540448e+09
8,1.862500e-01,-1.778108e+02,1.778108e+02,3.449013e+04,6.736353e+01,1.555238e+09
8,1.862500e-01,-1.566746e+02,1.606912e+02,3.028576e+04,5.915187e+01,1.329578e+09
8,1.862500e-01,-8.188555e+01,1.391716e+02,2.527753e+04,4.937017e+01,1.128914e+09
8,1.862500e-01,8.485494e+01,1.518633e+02,2.907750e+04,5.679200e+01,1.489635e+09
8,1.862500e-01,-7.668316e+01,1.437106e+02,2.590076e+04,5.058742e+01,1.105352e+09
8,1.862500e-01,1.143596e+02,1.355719e+02,2.352768e+04,4.595251e+01,9.456873e+08
8,1.862500e-01,5.274217e+01,1.600478e+02,3.034272e+04,5.926312e+01,1.373424e+09
8,1.862500e-01,-1.822525e+02,1.823953e+02,3.787716e+04,7.397884e+01,1.980860e+09
8,1.862500e-01,-1.633405e+02,1.633619e+02,3.258110e+04,6.363497e+01,1.697159e+09
8,1.862500e-01,-1.506632e+02,1.558938e+02,2.892336e+04,5.649093e+01,1.247977e+09
8,1.862500e-01,-1.879428e+02,1.879428e+02,3.910291e+04,7.637288e+01,1.999162e+09
8,1.862500e-01,-1.619729e+02,1.695367e+02,3.359993e+04,6.562486e+01,1.584390e+09
8,1.862500e-01,-1.507152e+02,1.606941e+02,3.204048e+04,6.257905e+01,1.653267e+09
8,1.862500e-01,1.567458e+02,1.650881e+02,3.209464e+04,6.268485e+01,1.508294e+09
8,1.862500e-01,1.513749e+02,1.585360e+02,2.995984e+04,5.851532e+01,1.371080e+09
8,1.862500e-01,-1.174403e+02,1.877083e+02,3.836369e+04,7.492907e+01,1.824689e+09
8,1.862500e-01,1.338496e+02,1.828717e+02,3.868919e+04,7.556482e+01,2.098013e+09
8,1.875000e-01,1.628903e+02,1.636658e+02,3.000630e+04,5.860605e+01,1.209703e+09
8,1.875000e-01,2.211951e+02,2.211951e+02,5.127885e+04,1.001540e+02,3.081604e+09
8,1.875000e-01,-3.716596e+01,1.125236e+02,1.944396e+04,3.797649e+01,8.491881e+08
8,1.875000e-01,7.973973e+01,1.609070e+02,3.227295e+04,6.303310e+01,1.681979e+09
8,1.875000e-01,7.021722e+01,1.413382e+02,2.406235e+04,4.699677e+01,9.039162e+08
8,1.875000e-01,-2.165687e+02,2.165687e+02,5.006240e+04,9.777813e+01,3.015531e+09
8,1.875000e-01,-1.745392e+02,1.746440e+02,3.390223e+04,6.621530e+01,1.543721e+09
8,1.875000e-01,-1.706495e+02,1.811301e+02,3.916971e+04,7.650335e+01,2.132926e+09
8,1.875000e-01,-7.973566e+01,1.527262e+02,3.171114e+04,6.193581e+01,1.799958e+09
8,1.875000e-01,1.963805e+02,1.963805e+02,4.264960e+04,8.329999e+01,2.404423e+09
8,1.875000e-01,1.950141e+02,1.950141e+02,4.228391e+04,8.258577e+01,2.395634e+09
8,1.875000e-01,1.954681e+02,1.954814e+02,4.264368e+04,8.328844e+01,2.401908e+09
8,1.875000e-01,1.641669e+02,1.711099e+02,3.529035e+04,6.892646e+01,1.795232e+09
8,1.875000e-01,-1.108286e+02,1.610534e+02,3.513209e+04,6.861736e+01,2.119627e+09
8,1.875000e-01,-1.608952e+02,1.636715e+02,3.358027e+04,6.558647e+01,1.775548e+09
8,1.875000e-01,-1.948023e+02,1.948417e+02,4.247461e+04,8.295822e+01,2.388187e+09
8,1.875000e-01,-3.692257e+01,1.528377e+02,3.097706e+04,6.050207e+01,1.675612e+09
8,1.875000e-01,-1.884445e+02,1.884445e+02,3.939470e+04,7.694278e+01,2.059310e+09
8,1.875000e-01,-2.495368e+00,1.706169e+02,3.483974e+04,6.804636e+01,1.845965e+09
8,1.875000e-01,1.629142e+02,1.660150e+02,3.425408e+04,6.690249e+01,1.905785e+09
8,1.875000e-01,-1.652017e+01,1.626783e+02,3.145795e+04,6.144130e+01,1.417456e+09
8,1.875000e-01,-1.432732e+02,1.449994e+02,2.619025e+04,5.115284e+01,1.184510e+09
8,1.875000e-01,-7.383094e+01,1.795381e+02,3.713864e+04,7.253640e+01,1.924315e+09
8,1.875000e-01,-8.089976e+01,1.629024e+02,3.314575e+04,6.473780e+01,1.706086e+09
8,1.875000e-01,2.063708e+02,2.064280e+02,4.615556e+04,9.014758e+01,2.617982e+09
8,1.875000e-01,1.261484e+02,1.902195e+02,3.961330e+04,7.736973e+01,2.085197e+09
8,1.875000e-01,-1.797504e+00,1.765218e+02,3.707061e+04,7.240353e+01,1.956283e+09
8,1.875000e-01,1.972890e+02,1.972890e+02,4.155199e+04,8.115624e+01,2.120335e+09
8,1.875000e-01,1.051572e+01,1.605595e+02,3.082536e+04,6.020577e+01,1.484945e+09
8,1.875000e-01,9.843283e+00,1.535572e+02,2.916231e+04,5.695765e+01,1.366543e+09
8,1.875000e-01,1.675457e+02,1.721806e+02,3.699560e+04,7.225703e+01,2.206712e+09
8,1.875000e-01,-4.558007e+01,1.752880e+02,3.477866e+04,6.792708e+01,1.673886e+09
8,1.875000e-01,2.679207e+00,1.466454e+02,2.874848e+04,5.614937e+01,1.460975e+09
8,1.875000e-01,1.194449e+02,1.562635e+02,2.966865e+04,5.794658e+01,1.380599e+09
8,1.875000e-01,1.506274e+02,1.538702e+02,2.978880e+04,5.818125e+01,1.462883e+09
8,1.875000e-01,1.969118e+02,1.969118e+02,4.206926e+04,8.216653e+01,2.248176e+09
8,1.875000e-01,1.533138e+02,1.688438e+02,3.617198e+04,7.064839e+01,2.067117e+09
8,1.875000e-01,-4.403616e+01,1.540180e+02,3.175420e+04,6.201992e+01,1.762436e+09
8,1.875000e-01,1.467684e+02,1.471159e+02,2.798598e+04,5.466012e+01,1.407337e+09
8,1.875000e-01,1.991962e+02,1.995830e+02,4.498612e+04,8.786352e+01,2.706174e+09
8,1.875000e-01,1.924303e+02,1.924303e+02,4.164303e+04,8.133404e+01,2.424471e+09
8,1.875000e-01,2.049852e+02,2.049852e+02,4.576243e+04,8.937975e+01,2.642247e+09
8,1.875000e-01,-3.897151e+01,1.562002e+02,2.994162e+04,5.847973e+01,1.398964e+09
8,1.875000e-01,1.612181e+02,1.615085e+02,3.017788e+04,5.894117e+01,1.328780e+09
8,1.875000e-01,6.205480e+01,1.922816e+02,4.081972e+04,7.972601e+01,2.173390e+09
8,1.875000e-01,-1.251278e+02,1.363594e+02,2.474428e+04,4.832868e+01,1.100916e+09
8,1.875000e-01,-1.553603e+02,1.587370e+02,3.030008e+04,5.917984e+01,1.433879e+09
8,1.875000e-01,1.048899e+02,1.607711e+02,3.106733e+04,6.067838e+01,1.480946e+09
8,1.875000e-01,-8.970480e+01,1.540749e+02,3.009042e+04,5.877034e+01,1.510960e+09
8,1.875000e-01,1.261839e+02,1.687526e+02,3.466491e+04,6.770490e+01,1.857297e+09
8,1.875000e-01,-9.504208e+01,1.690758e+02,3.516259e+04,6.867693e+01,2.038381e+09
8,1.875000e-01,-7.435133e-02,1.760641e+02,3.669719e+04,7.167420e+01,1.922421e+09
8,1.875000e-01,1.199173e+02,1.341084e+02,2.411565e+04,4.710087e+01,1.047557e+09
8,1.875000e-01,2.085599e+02,2.085599e+02,4.541463e+04,8.870045e+01,2.388427e+09
8,1.875000e-01,7.992658e+01,1.800077e+02,3.585270e+04,7.002481e+01,1.657360e+09
8,1.875000e-01,1.753422e+02,1.754777e+02,3.509013e+04,6.853541e+01,1.655591e+09
8,1.875000e-01,-6.307367e+01,1.455577e+02,2.812868e+04,5.493884e+01,1.450193e+09
8,1.875000e-01,6.352526e+01,1.439721e+02,2.802932e+04,5.474477e+01,1.478331e+09
8,1.875000e-01,-2.000264e+02,2.000587e+02,4.481566e+04,8.753059e+01,2.677995e+09
8,1.875000e-01,-1.905762e+02,1.905871e+02,3.957439e+04,7.729374e+01,1.961201e+09
8,1.875000e-01,-1.674599e+02,1.752417e+02,3.490181e+04,6.816759e+01,1.667861e+09
8,1.875000e-01,9.315459e+01,1.214089e+02,2.013329e+04,3.932282e+01,8.598609e+08
8,1.875000e-01,2.177489e+02,2.177489e+02,5.107544e+04,9.975672e+01,3.144450e+09
8,1.875000e-01,-1.617596e+01,1.746000e+02,3.547984e+04,6.929657e+01,1.839649e+09
8,1.875000e-01,-1.645158e+02,1.683596e+02,3.311631e+04,6.468029e+01,1.610514e+09
8,1.875000e-01,-3.271451e+01,1.390238e+02,2.789027e+04,5.447319e+01,1.514914e+09
8,1.875000e-01,-1.689040e+02,1.752715e+02,3.590386e+04,7.012473e+01,1.886595e+09
8,1.875000e-01,8.524657e+01,1.715607e+02,3.400364e+04,6.641336e+01,1.644515e+09
8,1.875000e-01,-7.760050e+01,1.433075e+02,2.490592e+04,4.864437e+01,1.000648e+09
8,1.875000e-01,1.860463e+02,1.862652e+02,3.829337e+04,7.479175e+01,1.878843e+09
8,1.875000e-01,1.015044e+02,1.297309e+02,2.276975e+04,4.447217e+01,1.007111e+09
8,1.875000e-01,1.555357e+02,1.556064e+02,2.723371e+04,5.319083e+01,1.017356e+09
8,1.875000e-01,2.115314e+02,2.121123e+02,4.929386e+04,9.627707e+01,2.986858e+09
8,1.875000e-01,2.124681e+02,2.124681e+02,4.711218e+04,9.201598e+01,2.554679e+09
8,1.875000e-01,1.398383e+02,1.405095e+02,2.508490e+04,4.899394e+01,1.101886e+09
8,1.875000e-01,1.047652e+02,1.145221e+02,1.833665e+04,3.581376e+01,6.602706e+08
8,1.875000e-01,1.318680e+02,1.454336e+02,3.007145e+04,5.873331e+01,1.697245e+09
8,1.875000e-01,1.876109e+02,1.894301e+02,4.141950e+04,8.089746e+01,2.363125e+09
